latitude,longitude,name,color
33.9679641,-81.0380386,,#FFF00
33.96796629999999,-81.0380574,,#FFF00
33.967968400000004,-81.0380845,,#FFF00
33.967971,-81.0381155,,#FFF00
33.9679735,-81.0381345,,#FFF00
33.9679763,-81.0381616,,#FFF00
33.9679792,-81.0381922,,#FFF00
33.9679825,-81.0382186,,#FFF00
33.9679849,-81.03823809999999,,#FFF00
33.9679875,-81.0382689,,#FFF00
33.9679908,-81.0382948,,#FFF00
33.96799229999999,-81.0383131,,#FFF00
33.9679956,-81.0383428,,#FFF00
33.9680003,-81.0383706,,#FFF00
33.96800379999999,-81.0383917,,#FFF00
33.968007,-81.0384223,,#FFF00
33.9680073,-81.0384485,,#FFF00
33.9680071,-81.0384676,,#FFF00
33.96800820000001,-81.03849659999999,,#FFF00
33.968011700000005,-81.03852059999998,,#FFF00
33.9680154,-81.0385382,,#FFF00
33.9680208,-81.038566,,#FFF00
33.9680242,-81.0385921,,#FFF00
33.9680268,-81.038623,,#FFF00
33.9680282,-81.03864229999998,,#FFF00
33.9680307,-81.0386681,,#FFF00
33.968034499999995,-81.0386965,,#FFF00
33.968037,-81.0387142,,#FFF00
33.9680399,-81.03873879999998,,#FFF00
33.96804229999999,-81.03876770000002,,#FFF00
33.9680441,-81.0387858,,#FFF00
33.9680474,-81.03881120000001,,#FFF00
33.9680502,-81.03884000000002,,#FFF00
33.9680523,-81.03885809999998,,#FFF00
33.968055,-81.0388832,,#FFF00
33.96805870000001,-81.0389119,,#FFF00
33.9680608,-81.0389296,,#FFF00
33.96806289999999,-81.0389552,,#FFF00
33.9680655,-81.0389843,,#FFF00
33.9680679,-81.03900240000002,,#FFF00
33.9680715,-81.0390272,,#FFF00
33.9680746,-81.0390558,,#FFF00
33.96807800000001,-81.0390811,,#FFF00
33.9680829,-81.0390956,,#FFF00
33.9680936,-81.03910479999998,,#FFF00
33.9681116,-81.0391134,,#FFF00
33.9681234,-81.03911509999998,,#FFF00
33.968141499999994,-81.03911190000002,,#FFF00
33.96816210000001,-81.0391019,,#FFF00
33.9681761,-81.0390941,,#FFF00
33.9681986,-81.0390803,,#FFF00
33.968219,-81.0390692,,#FFF00
33.968233000000005,-81.03905809999998,,#FFF00
33.9682535,-81.0390438,,#FFF00
33.9682771,-81.0390295,,#FFF00
33.9682982,-81.0390191,,#FFF00
33.968316200000004,-81.03901259999998,,#FFF00
33.9683375,-81.0390064,,#FFF00
33.9683618,-81.03899759999999,,#FFF00
33.9683768,-81.03899109999998,,#FFF00
33.968397499999995,-81.03898170000002,,#FFF00
33.9684217,-81.0389719,,#FFF00
33.9684342,-81.0389671,,#FFF00
33.9684584,-81.0389568,,#FFF00
33.9684827,-81.0389453,,#FFF00
33.9684976,-81.0389373,,#FFF00
33.9685183,-81.0389267,,#FFF00
33.9685422,-81.0389157,,#FFF00
33.968557200000006,-81.0389097,,#FFF00
33.9685783,-81.03890030000002,,#FFF00
33.968602600000004,-81.0388894,,#FFF00
33.968615,-81.03888429999998,,#FFF00
33.9686398,-81.03887420000002,,#FFF00
33.9686645,-81.03886329999997,,#FFF00
33.9686855,-81.03885179999997,,#FFF00
33.9687,-81.0388433,,#FFF00
33.968723700000005,-81.038832,,#FFF00
33.9687448,-81.03882359999999,,#FFF00
33.9687596,-81.03881729999998,,#FFF00
33.968783,-81.0388059,,#FFF00
33.9688039,-81.038798,,#FFF00
33.9688189,-81.0387927,,#FFF00
33.9688425,-81.03878309999997,,#FFF00
33.9688624,-81.03877259999999,,#FFF00
33.9688767,-81.0387648,,#FFF00
33.9688994,-81.0387538,,#FFF00
33.9689195,-81.03874559999998,,#FFF00
33.9689339,-81.03873879999998,,#FFF00
33.96895720000001,-81.0387285,,#FFF00
33.9689778,-81.0387208,,#FFF00
33.9690021,-81.03871170000002,,#FFF00
33.9690166,-81.0387051,,#FFF00
33.9690368,-81.03869399999998,,#FFF00
33.9690513,-81.0386854,,#FFF00
33.9690741,-81.0386741,,#FFF00
33.9690946,-81.0386666,,#FFF00
33.969118,-81.0386579,,#FFF00
33.969131899999994,-81.0386514,,#FFF00
33.9691518,-81.03864190000002,,#FFF00
33.9691744,-81.0386315,,#FFF00
33.969188700000004,-81.0386252,,#FFF00
33.9692084,-81.0386168,,#FFF00
33.9692285,-81.0386089,,#FFF00
33.969247700000004,-81.03861090000002,,#FFF00
33.9692552,-81.0386192,,#FFF00
33.9692605,-81.0386335,,#FFF00
33.969264,-81.0386584,,#FFF00
33.9692654,-81.0386747,,#FFF00
33.969269700000005,-81.0387066,,#FFF00
33.9692731,-81.03873459999998,,#FFF00
33.9692731,-81.0387523,,#FFF00
33.9692713,-81.0387817,,#FFF00
33.96926920000001,-81.03880759999998,,#FFF00
33.9692685,-81.0388264,,#FFF00
33.9692678,-81.0388561,,#FFF00
33.9692678,-81.03888140000002,,#FFF00
33.9692674,-81.0389061,,#FFF00
33.9692673,-81.0389271,,#FFF00
33.9692669,-81.03895250000002,,#FFF00
33.9692673,-81.03898170000002,,#FFF00
33.9692679,-81.0389963,,#FFF00
33.969269700000005,-81.03902420000001,,#FFF00
33.9692705,-81.03905040000002,,#FFF00
33.9692714,-81.0390668,,#FFF00
33.969271899999995,-81.0390882,,#FFF00
33.9692733,-81.03911219999998,,#FFF00
33.9692747,-81.0391286,,#FFF00
33.9692758,-81.0391523,,#FFF00
33.96927720000001,-81.03918,,#FFF00
33.969277500000004,-81.0391976,,#FFF00
33.9692778,-81.03922340000003,,#FFF00
33.9692786,-81.039254,,#FFF00
33.9692791,-81.0392733,,#FFF00
33.9692802,-81.0392991,,#FFF00
33.9692821,-81.0393275,,#FFF00
33.9692826,-81.0393455,,#FFF00
33.969282799999995,-81.0393708,,#FFF00
33.9692822,-81.039396,,#FFF00
33.969283600000004,-81.0394213,,#FFF00
33.9692857,-81.0394393,,#FFF00
33.9692879,-81.0394683,,#FFF00
33.969289,-81.0394948,,#FFF00
33.9692896,-81.0395129,,#FFF00
33.9692904,-81.0395409,,#FFF00
33.9692911,-81.03956640000001,,#FFF00
33.969291299999995,-81.0395848,,#FFF00
33.969292200000005,-81.0396148,,#FFF00
33.9692935,-81.0396407,,#FFF00
33.969294500000004,-81.0396598,,#FFF00
33.9692957,-81.039691,,#FFF00
33.9692967,-81.03971640000002,,#FFF00
33.969297600000004,-81.0397348,,#FFF00
33.9692997,-81.0397647,,#FFF00
33.9692999,-81.03979190000003,,#FFF00
33.9692995,-81.0398112,,#FFF00
33.969299400000004,-81.0398425,,#FFF00
33.9692997,-81.0398687,,#FFF00
33.9693017,-81.0398975,,#FFF00
33.969303100000005,-81.03991529999998,,#FFF00
33.9693046,-81.03994209999998,,#FFF00
33.9693061,-81.03997340000002,,#FFF00
33.9693066,-81.0399922,,#FFF00
33.9693074,-81.0400182,,#FFF00
33.969309100000004,-81.0400478,,#FFF00
33.9693101,-81.04006740000001,,#FFF00
33.9693094,-81.04009559999999,,#FFF00
33.96930820000001,-81.04012840000001,,#FFF00
33.96931110000001,-81.04014740000002,,#FFF00
33.969320399999994,-81.0401624,,#FFF00
33.9693328,-81.04017059999998,,#FFF00
33.969351399999994,-81.0401725,,#FFF00
33.969364899999995,-81.040171,,#FFF00
33.9693867,-81.0401619,,#FFF00
33.9694063,-81.04015179999998,,#FFF00
33.96942,-81.040143,,#FFF00
33.9694391,-81.0401301,,#FFF00
33.96946079999999,-81.0401172,,#FFF00
33.9694749,-81.04010759999998,,#FFF00
33.969495,-81.04009520000002,,#FFF00
33.9695188,-81.04008780000002,,#FFF00
33.9695409,-81.04008470000002,,#FFF00
33.9695593,-81.04008,,#FFF00
33.9695795,-81.0400698,,#FFF00
33.9696009,-81.0400548,,#FFF00
33.9696145,-81.0400478,,#FFF00
33.9696343,-81.0400407,,#FFF00
33.969654799999994,-81.0400321,,#FFF00
33.9696696,-81.0400263,,#FFF00
33.9696939,-81.04001650000002,,#FFF00
33.969719,-81.0400047,,#FFF00
33.969731,-81.03999859999998,,#FFF00
33.9697551,-81.03998840000001,,#FFF00
33.969779200000005,-81.0399792,,#FFF00
33.9698001,-81.0399715,,#FFF00
33.9698148,-81.03996579999998,,#FFF00
33.96983839999999,-81.0399556,,#FFF00
33.9698592,-81.03994759999998,,#FFF00
33.9698742,-81.0399402,,#FFF00
33.9698968,-81.03992480000002,,#FFF00
33.9699161,-81.0399113,,#FFF00
33.9699365,-81.03990329999998,,#FFF00
33.96995089999999,-81.03989849999998,,#FFF00
33.9699741,-81.0398907,,#FFF00
33.9699947,-81.0398839,,#FFF00
33.97001160000001,-81.039878,,#FFF00
33.970031299999995,-81.0398696,,#FFF00
33.9700514,-81.0398619,,#FFF00
33.9700688,-81.0398562,,#FFF00
33.9700888,-81.03984870000002,,#FFF00
33.9701089,-81.0398404,,#FFF00
33.9701233,-81.0398341,,#FFF00
33.9701469,-81.03982409999998,,#FFF00
33.970170200000005,-81.0398124,,#FFF00
33.9701848,-81.0398042,,#FFF00
33.9702054,-81.0397944,,#FFF00
33.97022929999999,-81.0397843,,#FFF00
33.9702511,-81.03977579999999,,#FFF00
33.9702666,-81.0397694,,#FFF00
33.970287400000004,-81.0397601,,#FFF00
33.970310600000005,-81.0397492,,#FFF00
33.9703256,-81.0397432,,#FFF00
33.9703456,-81.0397343,,#FFF00
33.9703678,-81.0397243,,#FFF00
33.9703814,-81.0397188,,#FFF00
33.9704001,-81.03971949999998,,#FFF00
33.9704096,-81.0397296,,#FFF00
33.9704128,-81.0397393,,#FFF00
33.970415100000004,-81.0397547,,#FFF00
33.9704184,-81.03977890000002,,#FFF00
33.9704219,-81.03979609999998,,#FFF00
33.9704275,-81.0398218,,#FFF00
33.9704329,-81.0398451,,#FFF00
33.9704339,-81.0398615,,#FFF00
33.9704347,-81.03989,,#FFF00
33.9704351,-81.03991579999997,,#FFF00
33.970438200000004,-81.03994509999998,,#FFF00
33.9704407,-81.03996120000002,,#FFF00
33.970443100000004,-81.03998399999998,,#FFF00
33.9704446,-81.04001159999999,,#FFF00
33.97044520000001,-81.0400304,,#FFF00
33.970447799999995,-81.0400563,,#FFF00
33.9704504,-81.0400814,,#FFF00
33.9704523,-81.0400982,,#FFF00
33.970454499999995,-81.0401234,,#FFF00
33.970456,-81.0401507,,#FFF00
33.970457700000004,-81.04016740000002,,#FFF00
33.9704617,-81.04019240000002,,#FFF00
33.9704633,-81.0402198,,#FFF00
33.9704639,-81.0402368,,#FFF00
33.9704653,-81.0402602,,#FFF00
33.9704673,-81.04028690000001,,#FFF00
33.970469200000004,-81.04030350000002,,#FFF00
33.9704722,-81.0403257,,#FFF00
33.9704751,-81.04035079999998,,#FFF00
33.9704778,-81.0403741,,#FFF00
33.970479600000004,-81.0403903,,#FFF00
33.970482700000005,-81.04041600000002,,#FFF00
33.9704841,-81.04043929999997,,#FFF00
33.970485,-81.0404566,,#FFF00
33.9704872,-81.0404822,,#FFF00
33.970490000000005,-81.0405043,,#FFF00
33.9704912,-81.0405201,,#FFF00
33.9704925,-81.0405458,,#FFF00
33.9704924,-81.0405652,,#FFF00
33.97049310000001,-81.0405782,,#FFF00
33.9704981,-81.0406004,,#FFF00
33.970503,-81.04062569999998,,#FFF00
33.9705055,-81.04064240000002,,#FFF00
33.9705088,-81.0406696,,#FFF00
33.970511,-81.04069399999999,,#FFF00
33.9705136,-81.0407244,,#FFF00
33.9705146,-81.04074250000002,,#FFF00
33.970516700000005,-81.04076620000002,,#FFF00
33.9705211,-81.04079279999998,,#FFF00
33.9705228,-81.04081,,#FFF00
33.9705273,-81.040839,,#FFF00
33.9705299,-81.04086629999998,,#FFF00
33.9705316,-81.0408879,,#FFF00
33.9705322,-81.0409128,,#FFF00
33.9705328,-81.0409415,,#FFF00
33.9705342,-81.04096650000002,,#FFF00
33.970536,-81.0409822,,#FFF00
33.9705404,-81.0410044,,#FFF00
33.9705451,-81.04103309999998,,#FFF00
33.9705486,-81.0410538,,#FFF00
33.9705492,-81.041077,,#FFF00
33.9705473,-81.0411047,,#FFF00
33.9705499,-81.0411165,,#FFF00
33.9705589,-81.04112669999998,,#FFF00
33.970573200000004,-81.0411373,,#FFF00
33.9705836,-81.0411398,,#FFF00
